pub_link,pub_title,pub_date,auth_name,auth_link,id,auth_name_extract,text
https://pureportal.coventry.ac.uk/en/publications/environmental-regulation-and-location-of-industrialized-agricultu-2,Environmental Regulation and Location of Industrialized Agricultural Production in Europe,1 aug 2014,Abay Mulatu,['https://pureportal.coventry.ac.uk/en/persons/abay-mulatu'],305,abay mulatu,environmental regulation and location of industrialized agricultural production in europe abay mulatu 1 aug 2014
https://pureportal.coventry.ac.uk/en/publications/exchange-rate-volatility-and-aggregate-exports-evidence-from-two--2,Exchange Rate Volatility and Aggregate Exports Evidence from Two Small Countries,2014,Dimitris Serenis,['https://pureportal.coventry.ac.uk/en/persons/dimitris-serenis'],306,dimitris serenis,exchange rate volatility and aggregate exports evidence from two small countries dimitris serenis 2014
https://pureportal.coventry.ac.uk/en/publications/exchange-rate-volatility-and-tourist-flows-into-turkey-2,Exchange Rate Volatility and Tourist Flows into Turkey,1 dec 2014,Dimitris Serenis,['https://pureportal.coventry.ac.uk/en/persons/dimitris-serenis'],307,dimitris serenis,exchange rate volatility and tourist flows into turkey dimitris serenis 1 dec 2014
https://pureportal.coventry.ac.uk/en/publications/finance-and-growth-modern-interpretations-of-the-thoughts-of-schu,Finance and Growth Modern Interpretations of the Thoughts of Schumpeter,2014,Eliana Lauretta,['https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta'],308,eliana lauretta,finance and growth modern interpretations of the thoughts of schumpeter eliana lauretta 2014
https://pureportal.coventry.ac.uk/en/publications/investor-induced-contagion-during-the-banking-and-european-sovere,Investor induced contagion during the banking and European sovereign debt crisis of 2007-2012 wealth effect or portfolio rebalancing?,dec 2014,Daniel Santamaria,['https://pureportal.coventry.ac.uk/en/persons/daniel-santamaria'],309,daniel santamaria,investor induced contagion during the banking and european sovereign debt crisis of 2007-2012 wealth effect or portfolio rebalancing? daniel santamaria dec 2014
https://pureportal.coventry.ac.uk/en/publications/is-domestic-stock-price-cointegrated-with-exchange-rate-and-forei,Is Domestic Stock Price Cointegrated with Exchange rate and Foreign Stock Price Evidence from Malaysia,2014,Sarkar Kabir,['https://pureportal.coventry.ac.uk/en/persons/sarkar-kabir'],310,sarkar kabir,is domestic stock price cointegrated with exchange rate and foreign stock price evidence from malaysia sarkar kabir 2014
https://pureportal.coventry.ac.uk/en/publications/islamic-equity-indices-insight-and-comparison-with-conventional-c,Islamic Equity Indices Insight and Comparison with Conventional Counterparts,5 may 2014,Sarkar Kabir,['https://pureportal.coventry.ac.uk/en/persons/sarkar-kabir'],311,sarkar kabir,islamic equity indices insight and comparison with conventional counterparts sarkar kabir 5 may 2014
https://pureportal.coventry.ac.uk/en/publications/political-uncertainty-and-stock-market-volatility-in-the-middle-e-2,Political uncertainty and stock market volatility in the Middle East and North African (MENA countries,5 jan 2014,Jun Wang,['https://pureportal.coventry.ac.uk/en/persons/jun-wang'],312,jun wang,political uncertainty and stock market volatility in the middle east and north african (mena countries jun wang 5 jan 2014
https://pureportal.coventry.ac.uk/en/publications/shariah-compliance-in-islamic-banking-an-empirical-study-on-selec,Shari’ah compliance in Islamic banking An empirical study on selected Islamic banks in Bangladesh,15 mar 2014,Hafij Ullah,['https://pureportal.coventry.ac.uk/en/persons/hafij-ullah'],313,hafij ullah,shari’ah compliance in islamic banking an empirical study on selected islamic banks in bangladesh hafij ullah 15 mar 2014
https://pureportal.coventry.ac.uk/en/publications/social-interaction,Social interaction,2014,Yu Wang,['https://pureportal.coventry.ac.uk/en/persons/tori-wang'],314,yu wang,social interaction yu wang 2014
https://pureportal.coventry.ac.uk/en/publications/stock-price-and-volume-effects-associated-with-changes-in-the-com,Stock Price and Volume Effects Associated with Changes in the Composition of the FTSE Bursa Malaysian KLCI,11 feb 2014,Mohamad Nazri Abd Karim,['https://pureportal.coventry.ac.uk/en/persons/mohamad-nazri-abd-karim'],315,mohamad nazri abd karim,stock price and volume effects associated with changes in the composition of the ftse bursa malaysian klci mohamad nazri abd karim 11 feb 2014
https://pureportal.coventry.ac.uk/en/publications/the-determinants-of-capital-structure-a-comparison-of-financial-a,The determinants of capital structure A comparison of financial and non-financial firms in a regulated developing country–Nigeria,26 aug 2014,Isaiah Oino,['https://pureportal.coventry.ac.uk/en/persons/isaiah-oino'],316,isaiah oino,the determinants of capital structure a comparison of financial and non-financial firms in a regulated developing country–nigeria isaiah oino 26 aug 2014
https://pureportal.coventry.ac.uk/en/publications/the-impact-of-foreign-bank-entry-on-domestic-banking-in-a-develop,The impact of foreign bank entry on domestic banking in a developing country the Kenyan perspective,20 jun 2014,Isaiah Oino,['https://pureportal.coventry.ac.uk/en/persons/isaiah-oino'],317,isaiah oino,the impact of foreign bank entry on domestic banking in a developing country the kenyan perspective isaiah oino 20 jun 2014
https://pureportal.coventry.ac.uk/en/publications/the-impact-of-the-hellenic-open-univeristy-on-regional-developmen-2,THE IMPACT OF THE HELLENIC OPEN UNIVERISTY ON REGIONAL DEVELOPMENT,2014,Dimitris Serenis,['https://pureportal.coventry.ac.uk/en/persons/dimitris-serenis'],318,dimitris serenis,the impact of the hellenic open univeristy on regional development dimitris serenis 2014
https://pureportal.coventry.ac.uk/en/publications/the-macroeconomic-and-environmental-determinants-of-private-equit,The macroeconomic and environmental determinants of private equity in emerging Asia market The application of extreme bounds analysis,30 sep 2014,Isaiah Oino,['https://pureportal.coventry.ac.uk/en/persons/isaiah-oino'],319,isaiah oino,the macroeconomic and environmental determinants of private equity in emerging asia market the application of extreme bounds analysis isaiah oino 30 sep 2014
https://pureportal.coventry.ac.uk/en/publications/the-rate-of-profit-financialisation-and-economic-growth-a-theoret,The Rate of Profit Financialisation and Economic Growth A theoretical and empirical investigation of the Nigerian Economy,2014,Ejike Udeogu,['https://pureportal.coventry.ac.uk/en/persons/ejike-udeogu'],320,ejike udeogu,the rate of profit financialisation and economic growth a theoretical and empirical investigation of the nigerian economy ejike udeogu 2014
https://pureportal.coventry.ac.uk/en/publications/virtuous-to-bad-cycles-in-the-finance-growth-relationship,"""Virtuous To ""Bad Cycles in the Finance-Growth Relationship",2014,Eliana Lauretta,['https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta'],321,eliana lauretta,"""virtuous to ""bad cycles in the finance-growth relationship eliana lauretta 2014"
https://pureportal.coventry.ac.uk/en/publications/i-have-no-idea-of-british-humour-how-39-chinese-students-accounte,‘I have no idea of British humour How 39 Chinese students accounted for their incomprehension of humour in British academic lectures,2014,Yu Wang,['https://pureportal.coventry.ac.uk/en/persons/tori-wang'],322,yu wang,‘i have no idea of british humour how 39 chinese students accounted for their incomprehension of humour in british academic lectures yu wang 2014
https://pureportal.coventry.ac.uk/en/publications/accounting-for-corporate-environmental-responsibility-in-emerging,Accounting for corporate environmental responsibility in emerging economies The study from Nigeria,9 apr 2013,Abdurafiu Noah,['https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah'],323,abdurafiu noah,accounting for corporate environmental responsibility in emerging economies the study from nigeria abdurafiu noah 9 apr 2013
https://pureportal.coventry.ac.uk/en/publications/armed-conflict-terrorism-and-the-allocation-of-foreign-aid,Armed Conflict Terrorism and the Allocation of Foreign Aid,2013,Piotr Lis,['https://pureportal.coventry.ac.uk/en/persons/piotr-lis'],324,piotr lis,armed conflict terrorism and the allocation of foreign aid piotr lis 2013
https://pureportal.coventry.ac.uk/en/publications/dono-mercati-e-innovazione-la-virt%C3%B9-di-una-sana-crescita-economic,Dono Mercati e Innovazione la virt di una sana crescita economica,2013,Eliana Lauretta,['https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta'],325,eliana lauretta,dono mercati e innovazione la virt di una sana crescita economica eliana lauretta 2013
https://pureportal.coventry.ac.uk/en/publications/ensuring-sustainable-corporate-governance-and-financial-reporting,Ensuring sustainable corporate governance and financial reporting essential tools for improved user confidence,1 jan 2013,Abdurafiu Noah,['https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah'],326,abdurafiu noah,ensuring sustainable corporate governance and financial reporting essential tools for improved user confidence abdurafiu noah 1 jan 2013
https://pureportal.coventry.ac.uk/en/publications/finance-and-growth-understanding-the-switch-from-virtuous-to-bad-,Finance and Growth Understanding the Switch from “Virtuous To “Bad Cycles in the Finance-Growth Relationship,2013,Eliana Lauretta,['https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta'],327,eliana lauretta,finance and growth understanding the switch from “virtuous to “bad cycles in the finance-growth relationship eliana lauretta 2013
https://pureportal.coventry.ac.uk/en/publications/policy-proposal-on-finance-and-growth-relationship-understanding-,Policy proposal on Finance and Growth Relationship Understanding the switch from ‘Virtuous to ‘Bad Cycles,2013,Eliana Lauretta,['https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta'],328,eliana lauretta,policy proposal on finance and growth relationship understanding the switch from ‘virtuous to ‘bad cycles eliana lauretta 2013
https://pureportal.coventry.ac.uk/en/publications/presentation-in-the-international-workshop-on-economic-sciences-w,Presentation in the international workshop on economic sciences with heterogeneous interacting agents (WEHIA),23 jun 2013,Eliana Lauretta,['https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta'],329,eliana lauretta,presentation in the international workshop on economic sciences with heterogeneous interacting agents (wehia) eliana lauretta 23 jun 2013
https://pureportal.coventry.ac.uk/en/publications/state-ownership-and-firm-performance-empirical-evidence-from-chin-2,State ownership and firm performance Empirical evidence from Chinese listed companies,2013,Mei Yu,['https://pureportal.coventry.ac.uk/en/persons/mei-yu'],330,mei yu,state ownership and firm performance empirical evidence from chinese listed companies mei yu 2013
https://pureportal.coventry.ac.uk/en/publications/the-relationship-between-foreign-direct-investment-and-internatio,Türkiye'de sanayileşmenin bir bileşeni olarak doğrudan yabanc yatırım ve d ticaret ilişkisi,2013,Mehtap Hisarciklilar,['https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar'],331,mehtap hisarciklilar,türkiye'de sanayileşmenin bir bileşeni olarak doğrudan yabanc yatırım ve d ticaret ilişkisi mehtap hisarciklilar 2013
https://pureportal.coventry.ac.uk/en/publications/a-disclosure-matrix-for-measuring-the-quality-of-corporate-online,A disclosure matrix for measuring the quality of corporate online reporting,2012,Ahmed Saleh,['https://pureportal.coventry.ac.uk/en/persons/ahmed-saleh'],332,ahmed saleh,a disclosure matrix for measuring the quality of corporate online reporting ahmed saleh 2012
https://pureportal.coventry.ac.uk/en/publications/de-risking-transport-oriented-development-regeneration,De-risking transport-oriented development regeneration,1 mar 2012,S. Huston,['https://pureportal.coventry.ac.uk/en/persons/simon-huston'],333,s  huston,de-risking transport-oriented development regeneration s  huston 1 mar 2012
https://pureportal.coventry.ac.uk/en/publications/il-sistema-democratico-e-politico-come-%C3%A8-e-come-dovrebbe-essere,Il Sistema Democratico E Politico Come E Come Dovrebbe Essere,2012,Eliana Lauretta,['https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta'],334,eliana lauretta,il sistema democratico e politico come e come dovrebbe essere eliana lauretta 2012
https://pureportal.coventry.ac.uk/en/publications/innovation-as-a-determinant-of-service-excellence-in-banking,Innovation as a determinant of service excellence in banking,aug 2012,"Harjit Sekhon, Sailesh Tanna","['https://pureportal.coventry.ac.uk/en/persons/harjit-sekhon', 'https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna']",335,harjit sekhon sailesh tanna,innovation as a determinant of service excellence in banking harjit sekhon sailesh tanna aug 2012
https://pureportal.coventry.ac.uk/en/publications/parks-as-business-opportunities-and-development-strategies,Parks as business opportunities and development strategies,9 mar 2012,Mehdi Hosseini,['https://pureportal.coventry.ac.uk/en/persons/mehdi-hosseini'],336,mehdi hosseini,parks as business opportunities and development strategies mehdi hosseini 9 mar 2012
https://pureportal.coventry.ac.uk/en/publications/student-aspiration-factors-university-reputation-and-the-entry-st,Student Aspiration Factors University Reputation and the Entry Standards to UK Universities,1 oct 2012,Rami Ayoubi,['https://pureportal.coventry.ac.uk/en/persons/rami-ayoubi'],337,rami ayoubi,student aspiration factors university reputation and the entry standards to uk universities rami ayoubi 1 oct 2012
https://pureportal.coventry.ac.uk/en/publications/disease-in-eldorado,Disease in Eldorado,6 jan 2011,Simon Huston,['https://pureportal.coventry.ac.uk/en/persons/simon-huston'],338,simon huston,disease in eldorado simon huston 6 jan 2011
https://pureportal.coventry.ac.uk/en/publications/i-beni-culturali-e-la-creativit%C3%A0-artistica-come-attrattori-turist,I beni culturali e la creativit artistica come attrattori turistici Il caso Zeffirelli per l’arena di Verona,1 jan 2011,Eliana Lauretta,['https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta'],339,eliana lauretta,i beni culturali e la creativit artistica come attrattori turistici il caso zeffirelli per l’arena di verona eliana lauretta 1 jan 2011
https://pureportal.coventry.ac.uk/en/publications/impact-of-selected-historical-events-on-the-income-based-distribu,Impact of Selected Historical Events on the Income-Based Distribution of Terrorism From the Rise of Fundamentalist Terrorism to the Iraq War,12 sep 2011,Piotr Lis,['https://pureportal.coventry.ac.uk/en/persons/piotr-lis'],340,piotr lis,impact of selected historical events on the income-based distribution of terrorism from the rise of fundamentalist terrorism to the iraq war piotr lis 12 sep 2011
https://pureportal.coventry.ac.uk/en/publications/limpatto-delle-produzioni-cinematografiche-sul-turismo-il-caso-de,L’impatto delle produzioni cinematografiche sul turismo Il caso del commissario Montalbano per la provincia di Ragusa,nov 2011,Eliana Lauretta,['https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta'],341,eliana lauretta,l’impatto delle produzioni cinematografiche sul turismo il caso del commissario montalbano per la provincia di ragusa eliana lauretta nov 2011
https://pureportal.coventry.ac.uk/en/publications/marketing-for-higher-education-institutions-determinants-of-custo,Marketing for higher education institutions determinants of customers satisfaction at a Syrian Business School Determinants of customers satisfaction at a Syrian Business School,12 apr 2011,Rami Ayoubi,['https://pureportal.coventry.ac.uk/en/persons/rami-ayoubi'],342,rami ayoubi,marketing for higher education institutions determinants of customers satisfaction at a syrian business school determinants of customers satisfaction at a syrian business school rami ayoubi 12 apr 2011
https://pureportal.coventry.ac.uk/en/publications/microfinance-banks-and-the-economics-empowerment-of-the-small-and,Microfinance banks and the economics empowerment of the small and medium scale enterpreneurs in Kwara State of Nigeria,dec 2011,Abdurafiu Noah,['https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah'],343,abdurafiu noah,microfinance banks and the economics empowerment of the small and medium scale enterpreneurs in kwara state of nigeria abdurafiu noah dec 2011
https://pureportal.coventry.ac.uk/en/publications/formal-versus-informal-labor-market-segmentation-in-turkey-in-the,Formal versus informal labor market segmentation in Turkey in the course of market liberalization,2010,Mehtap Hisarciklilar,['https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar'],344,mehtap hisarciklilar,formal versus informal labor market segmentation in turkey in the course of market liberalization mehtap hisarciklilar 2010
https://pureportal.coventry.ac.uk/en/publications/income-based-distribution-of-terrorism,Income-Based Distribution of Terrorism,2010,Piotr Lis,['https://pureportal.coventry.ac.uk/en/persons/piotr-lis'],345,piotr lis,income-based distribution of terrorism piotr lis 2010
https://pureportal.coventry.ac.uk/en/publications/the-evolution-of-residential-property-price-premia-in-a-metropoli,The evolution of residential property price premia in a metropolis Reconstitution or contamination?,2010,Simon Huston,['https://pureportal.coventry.ac.uk/en/persons/simon-huston'],346,simon huston,the evolution of residential property price premia in a metropolis reconstitution or contamination? simon huston 2010
https://pureportal.coventry.ac.uk/en/publications/the-role-of-development-banking-in-promoting-industrialization-in,The role of development banking in promoting industrialization in Turkey,2010,Mehtap Hisarciklilar,['https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar'],347,mehtap hisarciklilar,the role of development banking in promoting industrialization in turkey mehtap hisarciklilar 2010
https://pureportal.coventry.ac.uk/en/publications/an-evaluation-of-financial-fraud-control-in-nierian-universities-,An Evaluation of financial fraud control in Nierian Universities A case study of University of Iloin,1 dec 2009,Abdurafiu Noah,['https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah'],348,abdurafiu noah,an evaluation of financial fraud control in nierian universities a case study of university of iloin abdurafiu noah 1 dec 2009
https://pureportal.coventry.ac.uk/en/publications/compensation-consultants-and-executive-pay-evidence-from-the-unit-2,Compensation consultants and executive pay evidence from the United States and the United Kingdom,feb 2009,Graham Sadler,['https://pureportal.coventry.ac.uk/en/persons/graham-sadler'],349,graham sadler,compensation consultants and executive pay evidence from the united states and the united kingdom graham sadler feb 2009
https://pureportal.coventry.ac.uk/en/publications/cost-efficiency-analysis-in-banking-industries-of-ten-asian-count-2,Cost efficiency analysis in banking industries of ten Asian countries and regions,2009,Hailin Liao,['https://pureportal.coventry.ac.uk/en/persons/hailin-liao'],350,hailin liao,cost efficiency analysis in banking industries of ten asian countries and regions hailin liao 2009
https://pureportal.coventry.ac.uk/en/publications/cultural-shock-or-shocking-culture-an-exploration-of-the-main-obs,Cultural shock or shocking culture An exploration of the main obstacles encountering Syrian newly returned academic staff from abroad,31 may 2009,Rami Ayoubi,['https://pureportal.coventry.ac.uk/en/persons/rami-ayoubi'],351,rami ayoubi,cultural shock or shocking culture an exploration of the main obstacles encountering syrian newly returned academic staff from abroad rami ayoubi 31 may 2009
https://pureportal.coventry.ac.uk/en/publications/impact-of-four-major-macroeconomic-variables-on-the-stock-market-,Impact of four major macroeconomic variables on the stock market indices in Malaysia China and U.S.,2009,Mehdi Hosseini,['https://pureportal.coventry.ac.uk/en/persons/mehdi-hosseini'],352,mehdi hosseini,impact of four major macroeconomic variables on the stock market indices in malaysia china and u.s. mehdi hosseini 2009
https://pureportal.coventry.ac.uk/en/publications/factors-determining-the-direct-investment-from-turkey-1992-2005,Türkiye'den Çıkan Doğrudan Yatırımlar Belirleyen Etmenler 1992-2005,1 jul 2009,Mehtap Hisarciklilar,['https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar'],353,mehtap hisarciklilar,türkiye'den çıkan doğrudan yatırımlar belirleyen etmenler 1992-2005 mehtap hisarciklilar 1 jul 2009
https://pureportal.coventry.ac.uk/en/publications/an-investigation-into-the-main-internal-capabilities-affecting-th,An investigation into the main internal capabilities affecting the entry standards to UK universities A quantitative analysis,14 mar 2007,Rami Ayoubi,['https://pureportal.coventry.ac.uk/en/persons/rami-ayoubi'],354,rami ayoubi,an investigation into the main internal capabilities affecting the entry standards to uk universities a quantitative analysis rami ayoubi 14 mar 2007
https://pureportal.coventry.ac.uk/en/publications/determinants-of-acquisitions-in-the-eu-commercial-banking-industr-2,Determinants of acquisitions in the EU commercial banking industry an empirical investigation of banks financial characteristics and market conditions,2007,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],355,sailesh tanna,determinants of acquisitions in the eu commercial banking industry an empirical investigation of banks financial characteristics and market conditions sailesh tanna 2007
https://pureportal.coventry.ac.uk/en/publications/governments-role-in-fighting-terrorism,Government’s Role in Fighting Terrorism,2007,Piotr Lis,['https://pureportal.coventry.ac.uk/en/persons/piotr-lis'],356,piotr lis,government’s role in fighting terrorism piotr lis 2007
https://pureportal.coventry.ac.uk/en/publications/organizational-efficiency-of-cost-control-in-the-service-industry,Organizational efficiency of cost control in the service industry A case of Kwara State Transport Corporation Ilorin,2007,Abdurafiu Noah,['https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah'],357,abdurafiu noah,organizational efficiency of cost control in the service industry a case of kwara state transport corporation ilorin abdurafiu noah 2007
https://pureportal.coventry.ac.uk/en/publications/productivity-growth-of-indian-manufacturing-sector-panel-estimati,Productivity growth of Indian manufacturing sector Panel estimation of stochastic production frontier and technical inefficiency,2007,Hailin Liao,['https://pureportal.coventry.ac.uk/en/persons/hailin-liao'],358,hailin liao,productivity growth of indian manufacturing sector panel estimation of stochastic production frontier and technical inefficiency hailin liao 2007
https://pureportal.coventry.ac.uk/en/publications/regulations-supervision-and-banks-cost-and-profit-efficiency-arou-2,Regulations supervision and banks cost and profit efficiency around the world a stochastic frontier approach,2007,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],359,sailesh tanna,regulations supervision and banks cost and profit efficiency around the world a stochastic frontier approach sailesh tanna 2007
https://pureportal.coventry.ac.uk/en/publications/the-identification-of-acquisition-targets-in-the-eu-banking-indus-2,The identification of acquisition targets in the EU banking industry An application of multicriteria approaches,2007,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],360,sailesh tanna,the identification of acquisition targets in the eu banking industry an application of multicriteria approaches sailesh tanna 2007
https://pureportal.coventry.ac.uk/en/publications/educational-attainment-and-household-characteristics-in-turkey,Educational Attainment and Household Characteristics in Turkey,2006,Mehtap Hisarciklilar,['https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar'],361,mehtap hisarciklilar,educational attainment and household characteristics in turkey mehtap hisarciklilar 2006
https://pureportal.coventry.ac.uk/en/publications/foreign-direct-investment-and-growth-in-mediterranean-countries,Foreign Direct Investment and Growth in Mediterranean Countries,2006,Mehtap Hisarciklilar,['https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar'],362,mehtap hisarciklilar,foreign direct investment and growth in mediterranean countries mehtap hisarciklilar 2006
https://pureportal.coventry.ac.uk/en/publications/application-of-quantitative-techniques-for-the-prediction-of-bank-2,Application of quantitative techniques for the prediction of bank acquisition targets,2005,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],363,sailesh tanna,application of quantitative techniques for the prediction of bank acquisition targets sailesh tanna 2005
https://pureportal.coventry.ac.uk/en/publications/from-theory-to-practice-a-new-approach-to-real-estate-risk-part-i-2,From Theory to Practice a new approach to real estate risk part II,2005,Kenneth Baldwin,['https://pureportal.coventry.ac.uk/en/persons/ken-baldwin'],364,kenneth baldwin,from theory to practice a new approach to real estate risk part ii kenneth baldwin 2005
https://pureportal.coventry.ac.uk/en/publications/human-capital-trade-fdi-and-economic-growth-in-thailand-what-caus-2,Human capital trade FDI and economic growth in Thailand what causes what?,2005,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],365,sailesh tanna,human capital trade fdi and economic growth in thailand what causes what? sailesh tanna 2005
https://pureportal.coventry.ac.uk/en/publications/corporate-boards-and-incentives-empirical-evidence-from-the-uk-in,Corporate boards and incentives Empirical evidence from the UK in 1935,1 jan 2003,Graham V. Sadler,['https://pureportal.coventry.ac.uk/en/persons/graham-sadler'],366,graham v  sadler,corporate boards and incentives empirical evidence from the uk in 1935 graham v  sadler 1 jan 2003
https://pureportal.coventry.ac.uk/en/publications/accounting-for-total-factor-productivity-growth-of-the-thai-econo-2,Accounting for total factor productivity growth of the Thai economy,2002,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],367,sailesh tanna,accounting for total factor productivity growth of the thai economy sailesh tanna 2002
https://pureportal.coventry.ac.uk/en/publications/assessing-efficiency-differences-between-thai-public-and-private--2,Assessing efficiency differences between Thai public and private firms,2000,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],368,sailesh tanna,assessing efficiency differences between thai public and private firms sailesh tanna 2000
https://pureportal.coventry.ac.uk/en/publications/human-resources-dotcoms-and-the-new-economy-2,Human resources dotcoms and the new economy,2000,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],369,sailesh tanna,human resources dotcoms and the new economy sailesh tanna 2000
https://pureportal.coventry.ac.uk/en/publications/informatisation-in-the-european-union-a-comparison-with-usa-and-j-2,Informatisation in the European Union A comparison with USA and Japan,1999,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],370,sailesh tanna,informatisation in the european union a comparison with usa and japan sailesh tanna 1999
https://pureportal.coventry.ac.uk/en/publications/developing-a-comprehensive-cross-country-economic-growth-database-2,Developing a comprehensive cross-country economic growth database,1997,Sailesh Tanna,['https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna'],371,sailesh tanna,developing a comprehensive cross-country economic growth database sailesh tanna 1997
